wikidata_qid,imdb_id,tmdb_type,tmdb_id,trakt_type,trakt_id,plex_type,plex_id,appletv_id,rottentomatoes_id,title,year,director,duration,tomatometer
Q190956,tt0086879,movie,279,movie,235,movie,5d776825151a60001f24a5d2,umc.cmc.48rac80t5r3kk235gedaes880,m/amadeus,Amadeus,1984,"Miloš Forman",161,93
Q191040,tt0356910,movie,787,movie,630,movie,5d776828e6d55c002040b278,umc.cmc.6orlsjradjjj7myvyofn3mlf5,m/mr_and_mrs_smith,"Mr. & Mrs. Smith",2005,"Doug Liman",,60
Q191074,tt0449467,movie,1164,movie,857,movie,5d776828151a60001f24b086,umc.cmc.5tx2jkjf7ffccnzx97gdilakq,m/babel,Babel,2006,"Alejandro González Iñárritu",142,69
Q191100,tt1055369,movie,8373,movie,4158,movie,5d77683154f42c001f8c3b75,umc.cmc.1uzlcfsbzc8dttw7bakkrr7p0,m/transformers_revenge_of_the_fallen,"Transformers: Revenge of the Fallen",2009,"Michael Bay",150,20
Q191543,tt0438488,movie,534,movie,417,movie,5d7768268718ba001e311b66,umc.cmc.5khbqhhga3flfyr3jcax87vjq,m/terminator_4,"Terminator Salvation",2009,McG,115,33
Q191753,tt0042332,movie,11224,movie,6350,movie,5d776d19ad5437001f7cd3f8,umc.cmc.79wcks09an35qbglv7i1imbmc,m/cinderella,Cinderella,1950,,74,97
Q191921,tt0120906,movie,16148,movie,9904,movie,5d77683e999c64001ec31405,umc.cmc.v67ddpqxjhr7dww2u9latik,m/zero_effect,"Zero Effect",1998,"Jake Kasdan",111,65
Q192073,tt0449059,movie,773,movie,616,movie,5d776828961905001eb915fa,umc.cmc.39trxqhqfin42c3loja0ka8oh,m/little_miss_sunshine,"Little Miss Sunshine",2006,,98,91
Q192115,tt0401792,movie,187,movie,151,movie,5d7768242ec6b5001f6ba12b,umc.cmc.4bew4hu9xd4qvi33n5csiof7t,m/sin_city,"Sin City",2005,,124,77
Q192301,tt0412019,movie,308,movie,259,movie,5d776825999c64001ec2c227,umc.cmc.1nzl9uys9jp6g4nxyl5749cow,m/broken_flowers,"Broken Flowers",2005,"Jim Jarmusch",106,87
Q192403,tt0095489,movie,12144,movie,7060,movie,5d776838103a2d001f56891c,umc.cmc.6u3b5e89dojwtxbn4g6ih3lao,m/land_before_time,"The Land Before Time",1988,"Don Bluth",70,70
Q192686,tt1446714,movie,70981,movie,52036,movie,5d7768b16f6af7001ee5af25,umc.cmc.2dhhh41j5fzz9b2ud6gqf9xvf,m/prometheus_2012,Prometheus,2012,"Ridley Scott",124,73
Q192724,tt0371746,movie,1726,movie,1157,movie,5d776829151a60001f24b3db,umc.cmc.219lnb4s678o8roez3o905h7r,m/iron_man,"Iron Man",2008,"Jon Favreau",126,94
Q192837,tt1475582,tv,19885,show,19792,show,5d9c08452df347001e3ae964,umc.cmc.558pb9coo99m8vsy3k83lmmxv,tv/sherlock,Sherlock,,,,
Q192934,tt0808151,movie,13448,movie,7917,movie,5d77683a880197001ec946c0,umc.cmc.1b32u08hwz1m2zck4lntftdf1,m/1189217-angels_and_demons,"Angels & Demons",2009,"Ron Howard",146,37
Q192979,tt0800320,movie,18823,movie,11558,movie,5d7768428718ba001e3173db,umc.cmc.33segl9auuuy0y3mf8vntpje7,m/clash_of_the_titans_2010,"Clash of the Titans",2010,"Louis Leterrier",102,27
Q193570,tt0043014,movie,599,movie,477,,,umc.cmc.qi2fx1gye3tajufjsaqqxx2t,m/sunset_boulevard,"Sunset Boulevard",1950,"Billy Wilder",110,99
Q193573,tt0203009,movie,824,movie,667,movie,5d776827eb5d26001f1ddab8,umc.cmc.2nenp9n2rlqb4co33fj4p58gm,m/moulin_rouge_2001,"Moulin Rouge!",2001,"Baz Luhrmann",123,76
Q193695,tt0032138,movie,630,movie,506,movie,5d7768273c3c2a001fbcb130,umc.cmc.3p71qm0cvb8vsh77ii5cukibs,m/the_wizard_of_oz_1939,"The Wizard of Oz",1939,,98,
Q193835,tt0119217,movie,489,movie,383,movie,5d776826880197001ec905d0,umc.cmc.ljmzio5szpnhca4ydns8f99q,m/good_will_hunting,"Good Will Hunting",1997,"Gus Van Sant",126,98
Q193981,tt0275719,movie,23949,movie,14358,movie,5d776d16fb0d55001f596ffa,,m/tape,Tape,2001,"Richard Linklater",86,77
Q194346,tt0246544,movie,11370,movie,6466,movie,5d77683654c0f0001f303c27,umc.cmc.wmw3kg44g5g1eruzzneznj91,m/musketeer,"The Musketeer",2001,"Peter Hyams",104,11
Q194413,tt0213149,movie,676,movie,550,movie,5d77682785719b001f3a0d8d,umc.cmc.4ccyloc8y8m8194unpio4r1os,m/1108389-pearl_harbor,"Pearl Harbor",2001,"Michael Bay",183,24
Q194696,tt1568338,movie,49527,movie,34513,movie,5d776889ebdf2200209c1bda,umc.cmc.wxw6oa8xsc4amdmogkb4zmj8,m/man_on_a_ledge,"Man on a Ledge",2012,"Asger Leth",103,31
Q195949,tt0413099,movie,2698,movie,1811,movie,5d77682ceb5d26001f1deaba,umc.cmc.64lui0b0zriakwn6cfknm053,m/evan_almighty,"Evan Almighty",2007,"Tom Shadyac",96,23
Q196004,tt0116367,movie,755,movie,598,movie,5d77682861141d001fb136c6,umc.cmc.5t05zrr6qysu6g0t7cf045oej,m/from_dusk_till_dawn,"From Dusk till Dawn",1996,"Robert Rodriguez",104,62
Q196602,tt0097814,movie,16859,movie,10314,movie,5d77683fe6d55c002040ecbd,umc.cmc.5w5rol5j2y9kaxsrrtbfme7dh,m/kikis_delivery_service,"Kiki's Delivery Service",1989,"Hayao Miyazaki",103,98
Q196977,tt0051201,movie,37257,movie,23813,movie,5d9f3571b0262f001f6eb2ee,umc.cmc.53tk0gpaaqophux9ex7ad5ucl,m/witness_for_the_prosecution,"Witness for the Prosecution",1957,"Billy Wilder",116,100
Q198451,tt0239948,movie,10878,movie,6035,movie,5d776835103a2d001f567da9,umc.cmc.1h6liduspej2le1vzhr3lqqmz,m/saving_silverman,"Saving Silverman",2001,"Dennis Dugan",90,19
Q199839,tt0061852,movie,9325,movie,4622,movie,5d77683285719b001f3a31e7,umc.cmc.5hv0dvpzmjgiqka0r66rn4cf4,m/1031385-jungle_book,"The Jungle Book",1967,"Wolfgang Reitherman",78,88
Q200299,tt0042192,movie,705,movie,577,movie,5d7768282e80df001ebdcebd,umc.cmc.1y7twv6whh4ms9awzub817qza,m/1000626-all_about_eve,"All About Eve",1950,"Joseph L. Mankiewicz",138,99
Q200396,tt0988045,movie,10528,movie,5706,movie,5d776835880197001ec9336b,umc.cmc.579n7joi0j443gu5o9baq6x4i,m/sherlock_holmes_2009,"Sherlock Holmes",2009,"Guy Ritchie",128,69
Q200437,tt0079944,movie,1398,movie,932,movie,5d7768292e80df001ebdd260,umc.cmc.6tlak228cs2e9rrcwkffz5kq1,m/1043378-stalker,Stalker,1979,"Andrei Tarkovsky",163,100
Q200572,tt0343818,movie,2048,movie,1406,movie,5d77682a54f42c001f8c30b0,umc.cmc.5mffp3n83az89t42qnhew9vn5,m/i_robot,"I, Robot",2004,"Alex Proyas",115,56
Q200804,tt0093773,movie,106,movie,75,movie,5d77682454c0f0001f301a43,umc.cmc.4axzo5v4q64albtyks88pbp01,m/predator,Predator,1987,"John McTiernan",107,82
Q200827,tt0450345,movie,9708,movie,4980,movie,5d776833961905001eb93840,umc.cmc.6zzbt19b89z6y50tytpuu1c6i,m/the_wicker_man_2006,"The Wicker Man",2006,"Neil LaBute",101,15
Q200873,tt0119567,movie,330,movie,277,movie,5d7768253c3c2a001fbcab72,umc.cmc.5xslhktwkaz87xpal96im60ey,m/lost_world_jurassic_park,"The Lost World: Jurassic Park",1997,"Steven Spielberg",129,53
Q201379,tt0800039,movie,9870,movie,5107,movie,5d776833e6d55c002040cb71,umc.cmc.2qhqw8m9xfbqz4yj0mvmxh089,m/forgetting_sarah_marshall,"Forgetting Sarah Marshall",2008,"Nicholas Stoller",112,83
Q201674,tt0077416,movie,11778,movie,6808,movie,5d7768372ec6b5001f6bc45d,umc.cmc.3dz3i0fwuxdprmlryyxgqc4uw,m/the_deer_hunter,"The Deer Hunter",1978,"Michael Cimino",182,92
Q201687,tt1013753,movie,10139,movie,5356,movie,5d776cf7594b2b001e6fdf01,umc.cmc.1sjkkj28k7yaobby4bdh1klye,m/milk,Milk,2008,"Gus Van Sant",128,93
Q201819,tt1136608,movie,17654,movie,10803,movie,5d776841e6d55c002040ee8b,umc.cmc.3usb8g6i8utbtkm4j3hy70x8c,m/district_9,"District 9",2009,"Neill Blomkamp",112,90
Q201924,tt0338751,movie,2567,movie,1752,movie,5d77682b85719b001f3a1a7c,umc.cmc.3w8weig41j3gadu345cvyvt2q,m/aviator,"The Aviator",2004,"Martin Scorsese",163,86
Q202028,tt0407304,movie,74,movie,44,movie,5d776cc1ad5437001f7c8422,umc.cmc.5hnkwafey90ub95m8pxtaeb9t,m/war_of_the_worlds,"War of the Worlds",2005,"Steven Spielberg",116,75
Q202029,tt0305669,movie,10678,movie,5850,movie,5d9f34fbb0262f001f6e9306,umc.cmc.2ml4hpxy3xf057mfj1cb8l10f,m/bringing_down_the_house,"Bringing Down the House",2003,"Adam Shankman",105,34
Q202211,tt0083987,movie,783,movie,626,movie,5d7768282ec6b5001f6ba4dd,umc.cmc.1okt0x73zmw8vq55yli3kgzla,m/gandhi,Gandhi,1982,"Richard Attenborough",181,85
Q202326,tt0099674,movie,242,movie,200,movie,5d7768257228e5001f1dccce,umc.cmc.5t90r6dhxiieui9jdeajph0w4,m/godfather_part_iii,"The Godfather Part III",1990,"Francis Ford Coppola",162,68
Q202371,tt0100477,movie,11135,movie,6268,movie,5d776836eb5d26001f1e0e25,umc.cmc.1glmlne4b62hcnp67d390kcxe,m/rescuers_down_under,"The Rescuers Down Under",1990,,74,71
Q202508,tt0120616,movie,564,movie,445,movie,5d7768264de0ee001fcc87e1,umc.cmc.5xgyoskwz9n0qsg8zg95voqh8,m/1087270-mummy,"The Mummy",1999,"Stephen Sommers",120,61
Q202548,tt0052357,movie,426,movie,338,movie,5d776825961905001eb90ccc,umc.cmc.1iro7q91g96imy1odfx8d7ce0,m/vertigo,Vertigo,1958,"Alfred Hitchcock",128,94
Q203388,tt0118531,movie,6072,movie,3467,movie,5d9f34f468e4c8001fb5d95e,umc.cmc.5z6et3rez9o4fk5vsn9ta8z9t,m/one_eight_seven,"One Eight Seven",1997,"Kevin Reynolds",114,30
Q204057,tt0107818,movie,9800,movie,5059,movie,5d7768332e80df001ebde15a,umc.cmc.5vc9nwsxjjgh04ry6gdvnplq9,m/philadelphia,Philadelphia,1993,"Jonathan Demme",125,81
Q204191,tt0038650,movie,1585,movie,1040,movie,5d776829103a2d001f564e3b,umc.cmc.uxp25jw31biuga9xrrskxqrr,m/its_a_wonderful_life,"It's a Wonderful Life",1946,"Frank Capra",125,94
Q204212,tt0032976,movie,223,movie,182,movie,5d77682454f42c001f8c24c8,,m/1017293-rebecca,Rebecca,1940,"Alfred Hitchcock",126,100
Q204374,tt1454029,movie,50014,movie,34924,movie,5d77688a374a5b001fec89a8,umc.cmc.1pf0cebe7qpm5p0lyoe6l0g8i,m/the_help,"The Help",2011,"Tate Taylor",146,76
Q204398,tt0086034,movie,700,movie,572,movie,5d77682854c0f0001f301de4,umc.cmc.38z29ki1uhobr4o330dm0xp6d,m/octopussy,Octopussy,1983,"John Glen",131,43
Q204662,tt0057546,movie,9078,movie,4527,movie,5d776832999c64001ec2eb82,umc.cmc.4jzkrstzu7oq0u1n2s0cyrmvc,m/sword_in_the_stone,"The Sword in the Stone",1963,"Wolfgang Reitherman",75,66
Q204670,tt0497116,movie,1781,movie,1179,movie,5d77682a103a2d001f564ffa,umc.cmc.1ilv7n3r1plk243zvphp2wkm0,m/inconvenient_truth,"An Inconvenient Truth",2006,"Davis Guggenheim",100,93
Q205028,tt1228705,movie,10138,movie,5355,movie,5d776834a091de001f2e7cf9,umc.cmc.1y2bgb9s3j4an0b1bra6ekv3s,m/iron_man_2,"Iron Man 2",2010,"Jon Favreau",125,72
Q205447,tt0240772,movie,161,movie,126,movie,5d7768243c3c2a001fbca85c,umc.cmc.4mt9j4jqou4mlup1pc9riyo63,m/oceans_eleven,"Ocean's Eleven",2001,"Steven Soderbergh",112,83
Q205532,tt0780653,movie,7978,movie,3990,movie,5d77683154f42c001f8c3b68,umc.cmc.39jmg7far4w005quai66ep54g,m/1194949-wolfman,"The Wolfman",2010,"Joe Johnston",102,34
Q206124,tt1605783,movie,59436,movie,42597,movie,5d77689e431c830024c10e49,umc.cmc.2y8vzdbwligazb3681mvrd76j,m/midnight_in_paris,"Midnight in Paris",2011,"Woody Allen",94,93
Q206336,tt1017451,movie,27586,movie,16989,movie,5d776854e6d55c0020410eee,umc.cmc.5zys8mufhioa9dor8qgian4nm,m/the_runaways,"The Runaways",2010,"Floria Sigismondi",106,69
Q206374,tt1320253,movie,27578,movie,16982,movie,5d776854594b2b001e688bff,umc.cmc.6dccc2cpg85fecn6afzm439kt,m/the_expendables,"The Expendables",2010,"Sylvester Stallone",104,42
Q206388,tt0087843,movie,311,movie,262,movie,5d77682585719b001f3a07ba,umc.cmc.4z39najpaqdk0vyniu489vl15,m/once_upon_a_time_in_america,"Once Upon a Time in America",1984,"Sergio Leone",229,87
Q206497,tt0878804,movie,22881,movie,13890,movie,5d77684a298480001f4ac06f,umc.cmc.5v44yjndjjbw4vj7rh4uarheb,m/1212694-blind_side,"The Blind Side",2009,"John Lee Hancock",147,66
Q206576,tt0970179,movie,44826,movie,30474,movie,5d77687eebdf2200209c07bd,umc.cmc.56uqlfteouwj2u8vljw8wqxz5,m/hugo,Hugo,2011,"Martin Scorsese",126,93
Q207130,tt0325710,movie,616,movie,492,movie,5d776827eb5d26001f1dd799,umc.cmc.4vzvtd5vh1p5isy91y7zsj0y9,m/last_samurai,"The Last Samurai",2003,"Edward Zwick",154,66
Q207536,tt0242653,movie,605,movie,483,movie,5d776827eb5d26001f1dd798,umc.cmc.52it1gdofstjm0glh3upzjjz5,m/matrix_revolutions,"The Matrix Revolutions",2003,"The Wachowskis",129,35
Q207659,tt0117705,movie,2300,movie,1621,movie,5d776d1751dd69001fe3fd9a,umc.cmc.6gplwd3epyc7s5aks2qzwtsic,m/space_jam,"Space Jam",1996,,88,44
Q207698,tt0320661,movie,1495,movie,989,movie,5d7768293c3c2a001fbcbc90,umc.cmc.r0pno8wvk2wzl578c1w207bv,m/kingdom_of_heaven,"Kingdom of Heaven",2005,"Ridley Scott",,39
Q207816,tt0315327,movie,310,movie,261,movie,5d7768254de0ee001fcc83ab,umc.cmc.4v8jxih2pd9zq4otyay9kao1h,m/bruce_almighty,"Bruce Almighty",2003,"Tom Shadyac",101,48
Q207916,tt0120347,movie,714,movie,586,movie,5d776827103a2d001f564487,umc.cmc.fl7ubn3zy2v8hubiuns21azu,m/tomorrow_never_dies,"Tomorrow Never Dies",1997,"Roger Spottiswoode",119,56
Q208048,tt0185906,tv,4613,show,4589,show,5d9c086fffd9ef001e994da4,umc.cmc.6w0w9swttxab3xshv7zsh7tr8,tv/band-of-brothers,"Band of Brothers",2001,,,
Q208108,tt0264464,movie,640,movie,516,movie,5d7768273c3c2a001fbcb12a,umc.cmc.4p199eelws0o5vx6uwrsendqv,m/catch_me_if_you_can,"Catch Me If You Can",2002,"Steven Spielberg",135,96
Q208204,tt0308644,movie,866,movie,709,movie,5d7768288718ba001e3120ba,umc.cmc.2ztxe0rfghk8fpy2hsfb5dk5l,m/finding_neverland,"Finding Neverland",2004,"Marc Forster",97,83
Q208263,tt0120689,movie,497,movie,390,movie,5d776826961905001eb90fce,umc.cmc.7hcm0jk7o0ko95ghs171h7v41,m/green_mile,"The Green Mile",1999,"Frank Darabont",189,78
Q208266,tt0089755,movie,606,movie,484,movie,5d776827880197001ec90908,umc.cmc.53dmk77pocbqpyb3f99p94ro9,m/out_of_africa,"Out of Africa",1985,"Sydney Pollack",160,62
Q208269,tt0338013,movie,38,movie,29,movie,5d776824880197001ec901aa,umc.cmc.4sao10xsyfeqf1t185lhrvo65,m/eternal_sunshine_of_the_spotless_mind,"Eternal Sunshine of the Spotless Mind",2004,"Michel Gondry",104,92
Q208344,tt0120591,movie,95,movie,64,movie,5d776d14fb0d55001f596c45,umc.cmc.11p3p3kvl6qhp11juyyfl47mt,m/armageddon,Armageddon,1998,"Michael Bay",151,38
Q208572,tt0120586,movie,73,movie,43,movie,5d7768242ec6b5001f6ba12d,umc.cmc.5hy97p3z19vf7iafmc3ug4jep,m/american_history_x,"American History X",1998,"Tony Kaye",114,83
Q208592,tt0162661,movie,2668,movie,1799,movie,5d77682b85719b001f3a1a7a,umc.cmc.yaqz9yr793vgj013hzifqhih,m/sleepy_hollow,"Sleepy Hollow",1999,"Tim Burton",101,69
Q208632,tt0025316,movie,3078,movie,2054,movie,5d77682cf54112001f5bc792,umc.cmc.19i0oe02iziz7y5qwnylq1klo,m/it_happened_one_night,"It Happened One Night",1934,"Frank Capra",105,99
Q208696,tt0120855,movie,37135,movie,23708,movie,5d77686a0ab244002006d527,umc.cmc.3h80ytly5p0h710da97okjdky,m/tarzan,Tarzan,1999,,88,89
Q209170,tt0058331,movie,433,movie,344,movie,5d77682685719b001f3a0a6b,umc.cmc.1zrtu7kymga7ucaqeolq5akpm,m/mary_poppins,"Mary Poppins",1964,"Robert Stevenson",140,96
Q209481,tt0120663,movie,345,movie,292,movie,5d77682585719b001f3a07bd,umc.cmc.1irw7dm1va90skxgsout422l9,m/eyes_wide_shut,"Eyes Wide Shut",1999,"Stanley Kubrick",159,76
Q209538,tt1300854,movie,68721,movie,50134,movie,5d7768ad3ab0e7001f50786e,umc.cmc.330w7tm79l0jupdtwihclt1rh,m/iron_man_3,"Iron Man 3",2013,"Shane Black",130,79
Q209878,tt0384766,tv,1891,show,1878,show,5d9c0871e9d5a1001f4da482,umc.cmc.7fehfjqs6jehdvbvjnd7w80o5,tv/rome,Rome,,,50,86
Q210111,tt1839492,movie,103332,movie,73817,movie,5d776910fb0d55001f520c53,umc.cmc.3rpyu8vx5e3zsf5tiq5comkdv,m/ruby_sparks,"Ruby Sparks",2012,,104,79
Q210364,tt1130884,movie,11324,movie,6422,movie,5d7768365af944001f1fa488,umc.cmc.1n432wlu275a0640043zypfsj,m/1198124-shutter_island,"Shutter Island",2010,"Martin Scorsese",138,68
Q210756,tt0084787,movie,1091,movie,843,movie,5d776828880197001ec910ee,umc.cmc.70lpgfopfk3gr1pg7uux69znx,m/1021244-thing,"The Thing",1982,"John Carpenter",108,86
Q210812,tt1764651,movie,76163,movie,56223,movie,5d7768badecfcd001f2f1289,umc.cmc.563l7thrssvnl1o9acxy135ge,m/the_expendables_2,"The Expendables 2",2012,"Simon West",103,67
Q211009,tt0338526,movie,7131,movie,3825,movie,5d7768316f4521001ea9b4bb,umc.cmc.34gvuujapq42s7wb1xfn9l870,m/van_helsing,"Van Helsing",2004,"Stephen Sommers",126,24
Q211206,tt0094027,movie,29154,movie,18296,movie,5d77685854c0f0001f306eb4,umc.cmc.3jddlhirxc61h8kbngr5xg00s,m/stand_and_deliver,"Stand and Deliver",1988,"Ramón Menéndez",103,90
Q211372,tt0047296,movie,654,movie,529,movie,5d7768276f4521001ea98f70,umc.cmc.5oqadouxexoxdu1wga2tr2bf1,m/on_the_waterfront,"On the Waterfront",1954,"Elia Kazan",108,99
Q211373,tt0097239,movie,403,movie,321,movie,5d776825103a2d001f563e42,umc.cmc.5kmm50cv24buc6eqsvma9tvnk,m/driving_miss_daisy,"Driving Miss Daisy",1989,"Bruce Beresford",99,82
Q211429,tt1193138,movie,22947,movie,13926,movie,5d77684a961905001eb97f2d,umc.cmc.141ldb4e00jftkfnc0lgapief,m/up_in_the_air_2009,"Up in the Air",2009,"Jason Reitman",110,90
Q212041,tt0408236,movie,13885,movie,8264,movie,5d77683b999c64001ec306cb,umc.cmc.2r6zbrwkv3jn31ikgtnd5t665,m/sweeney_todd_the_demon_barber_of_fleet_street_2007,"Sweeney Todd: The Demon Barber of Fleet Street",2007,"Tim Burton",116,86
Q212098,tt0376541,movie,2288,movie,1609,movie,5d776d17fb0d55001f59742a,umc.cmc.3211dzgtsemixk6l6ladoysmy,m/closer,Closer,2004,"Mike Nichols",104,68
Q212123,tt0497465,movie,5038,movie,2940,movie,5d77682e6f4521001ea9abf1,umc.cmc.42tjqvbri4hfmex4hxa6jdkf6,m/vicky_cristina_barcelona,"Vicky Cristina Barcelona",2008,"Woody Allen",96,81
Q212145,tt0143145,movie,36643,movie,23290,movie,5d77686954c0f0001f308069,umc.cmc.66v73njidpkojqnnt0obvfk20,m/world_is_not_enough,"The World Is Not Enough",1999,"Michael Apted",128,52
Q212689,tt0480249,movie,6479,movie,3642,movie,5d7768302ec6b5001f6bb366,umc.cmc.1kr3mx77zugo9t4qfaiw1t8bw,m/i_am_legend,"I Am Legend",2007,"Francis Lawrence",100,68
Q212731,tt0072500,tv,2207,show,2194,show,5d9c0874ffd9ef001e99607a,,tv/fawlty_towers,"Fawlty Towers",,,30,
Q212965,tt1392170,movie,70160,movie,51342,movie,5d7768b051dd69001fe0f92c,umc.cmc.2p1170vnfy62s4bgkeul0ls7c,m/the_hunger_games,"The Hunger Games",2012,"Gary Ross",142,84
Q213053,tt0078346,movie,1924,movie,1298,movie,5d77682a5af944001f1f7710,umc.cmc.5qkqo6kcwxnno7lex3a2wmlal,m/superman_the_movie,Superman,1978,"Richard Donner",143,94
Q213081,tt0796366,movie,13475,movie,7935,movie,5d77683aeb5d26001f1e1cf3,umc.cmc.1qfm0vxptnl42u4jclqwbtxt9,m/star_trek_11,"Star Trek",2009,"J. J. Abrams",,94
Q213208,tt0463985,movie,9615,movie,4891,movie,5d7768332ec6b5001f6bb969,umc.cmc.5607u94s7rdwititvuxm1su1o,m/fast_and_the_furious_tokyo_drift,"The Fast and the Furious: Tokyo Drift",2006,"Justin Lin",104,38
Q213326,tt0317705,movie,9806,movie,5065,movie,5d7768332e80df001ebde157,umc.cmc.3l02o7h3trocpynaslpu6epsv,m/incredibles,"The Incredibles",2004,"Brad Bird",111,97
Q213411,tt0162222,movie,8358,movie,4149,movie,5d776831880197001ec929d1,umc.cmc.7jabi7xh59t0a4ldxgplcdxxi,m/cast_away,"Cast Away",2000,"Robert Zemeckis",143,89
Q213787,tt0116583,movie,10545,movie,5723,movie,5d776d0f7a53e9001e74fc8a,umc.cmc.156bnrnzdegdl4ysr8y5ovse3,m/1073037-hunchback_of_notre_dame,"The Hunchback of Notre Dame",1996,,91,71
Q213999,tt0478087,movie,8065,movie,4032,movie,5d776cfe594b2b001e6fe9dd,umc.cmc.bl7xtom1pm1psjvm7k5wy1k5,m/10009192-21,21,2008,"Robert Luketic",123,36
Q214013,tt0315733,movie,470,movie,372,movie,5d7768263c3c2a001fbcaf0b,umc.cmc.3newo6pohgn5nl6l1nxowl54d,m/21_grams,"21 Grams",2003,"Alejandro González Iñárritu",125,80
Q214014,tt1232829,movie,64688,movie,46734,movie,5d7768a6594b2b001e691db4,umc.cmc.1kwtz2rjg0q1f5cyssmb3vyt9,m/21_jump_street_2011,"21 Jump Street",2012,,109,85
Q214723,tt0015864,movie,962,movie,798,movie,5d7768286f4521001ea99629,umc.cmc.5qq4q26fkw6e5117h6pq9uc3x,m/the_gold_rush,"The Gold Rush",1925,"Charlie Chaplin",96,100
Q214801,tt0120382,movie,37165,movie,23734,movie,5d77686a0ab244002006d526,umc.cmc.3thpf98o5diknnctdycef69fu,m/truman_show,"The Truman Show",1998,"Peter Weir",99,95
Q215518,tt0103639,movie,812,movie,655,movie,5d776827eb5d26001f1ddab7,umc.cmc.13229jkd134ryb4p2jhktwx31,m/disneys_aladdin,Aladdin,1992,,91,95
Q215617,tt0053285,movie,10882,movie,6039,movie,5d77683561141d001fb158df,umc.cmc.3ri98xki588ft79xbfgn3yrhh,m/1019187-sleeping_beauty,"Sleeping Beauty",1959,,75,89
Q216006,tt0457430,movie,1417,movie,947,movie,5d7768297e9a3c0020c6b0de,umc.cmc.4og9i55k8iyps0m7zadae33lt,m/pans_labyrinth,"Pan's Labyrinth",2006,"Guillermo del Toro",119,95
Q216153,tt0120623,movie,9487,movie,4771,movie,5d77683385719b001f3a3310,umc.cmc.40rxsni23f92ibvz5qio38enq,m/bugs_life,"A Bug's Life",1998,,96,92
Q216720,tt0117500,movie,9802,movie,5061,movie,5d776833eb5d26001f1e0435,umc.cmc.47i0usvocowxst4v8crqyue3z,m/1072011-rock,"The Rock",1996,"Michael Bay",127,68
Q216919,tt0248654,tv,1274,show,1267,show,5d9c086c0aaccd001f8f0162,umc.cmc.7e2whu31s2zmh5l7fhioofatl,tv/six-feet-under,"Six Feet Under",,,,
Q217008,tt0359013,movie,36648,movie,23294,movie,5d77686954c0f0001f30806e,umc.cmc.2vaovx0e3lcw1fxiau2opxfrl,m/blade_trinity,"Blade: Trinity",2004,"David S. Goyer",113,25
Q217020,tt0800369,movie,10195,movie,5408,movie,5d776834961905001eb93a9c,umc.cmc.hgkuacmdh6wxtlwtwpuju43,m/thor,Thor,2011,"Kenneth Branagh",114,77
Q217112,tt1748122,movie,83666,movie,62636,movie,5d7768cead5437001f750187,umc.cmc.1vqsgnnt5f0jcvvt0g1wfi8un,m/moonrise_kingdom,"Moonrise Kingdom",2012,"Wes Anderson",95,93
Q217182,tt0099487,movie,162,movie,127,movie,5d77682485719b001f3a0424,umc.cmc.4ygepzc66jc8v75rpukqh5lro,m/edward_scissorhands,"Edward Scissorhands",1990,"Tim Burton",105,90
Q217189,tt0050976,movie,490,movie,384,movie,5d776d0dfb0d55001f595b51,umc.cmc.1rovx26v5irut9bpkvqac83uj,m/seventh_seal,"The Seventh Seal",1957,"Ingmar Bergman",96,94
Q217303,tt0280380,movie,9039,movie,4492,movie,5d776832eb5d26001f1e0025,umc.cmc.4xuyug6h9ywh8di9s63o9nfd1,m/1116086-trapped,Trapped,2002,"Luis Mandoki",106,17
Q217552,tt0458525,movie,2080,movie,1430,movie,5d77682a3c3c2a001fbcbef1,umc.cmc.ocoh8grof2cls1y4db8m7d8o,m/wolverine,"X-Men Origins: Wolverine",2009,"Gavin Hood",107,38
Q217627,tt0061722,movie,37247,movie,23804,movie,5d77686a594b2b001e68b695,umc.cmc.747u6e67egml4rb48rgbhg9un,m/graduate,"The Graduate",1967,"Mike Nichols",102,87
Q218035,tt1266020,tv,8592,show,8546,show,5d9c07f94eefaa001f5d253f,,,"Parks and Recreation",,,22,
Q218172,tt0443706,movie,1949,movie,1320,movie,5d776d0cad5437001f7cb82e,umc.cmc.72ndda4xnbbkiggs8mk8ndpfk,m/zodiac,Zodiac,2007,"David Fincher",158,89
Q218235,tt0367594,movie,118,movie,87,movie,5d7768243c3c2a001fbca85a,umc.cmc.3mo8p5peoquw0aniinm2ht3ai,m/charlie_and_the_chocolate_factory,"Charlie and the Chocolate Factory",2005,"Tim Burton",115,83
Q218458,tt0307901,movie,1429,movie,958,movie,5d7768296f4521001ea99a34,umc.cmc.102rd5kfdbbsk8fd5ljwdv2f1,m/25th_hour,"25th Hour",2002,"Spike Lee",135,79
Q218589,tt1568911,movie,57212,movie,40845,movie,5d77689a3ab0e7001f505790,umc.cmc.5mo0zafqppmrwmsirv9d8nf7d,m/war_horse,"War Horse",2011,"Steven Spielberg",146,74
Q218894,tt0114148,movie,10530,movie,5708,movie,5d776d19f617c900201863e9,,m/1063452-pocahontas,Pocahontas,1995,,81,55
Q219150,tt0360486,movie,561,movie,442,movie,5d77682754f42c001f8c2910,umc.cmc.1jnkmvwctuhdmqgz0q388b6qd,m/constantine,Constantine,2005,"Francis Lawrence",116,46
